frame,time_s,face_detected,_neutral,browDownLeft,browDownRight,browInnerUp,browOuterUpLeft,browOuterUpRight,cheekPuff,cheekSquintLeft,cheekSquintRight,eyeBlinkLeft,eyeBlinkRight,eyeLookDownLeft,eyeLookDownRight,eyeLookInLeft,eyeLookInRight,eyeLookOutLeft,eyeLookOutRight,eyeLookUpLeft,eyeLookUpRight,eyeSquintLeft,eyeSquintRight,eyeWideLeft,eyeWideRight,jawForward,jawLeft,jawOpen,jawRight,mouthClose,mouthDimpleLeft,mouthDimpleRight,mouthFrownLeft,mouthFrownRight,mouthFunnel,mouthLeft,mouthLowerDownLeft,mouthLowerDownRight,mouthPressLeft,mouthPressRight,mouthPucker,mouthRight,mouthRollLower,mouthRollUpper,mouthShrugLower,mouthShrugUpper,mouthSmileLeft,mouthSmileRight,mouthStretchLeft,mouthStretchRight,mouthUpperUpLeft,mouthUpperUpRight,noseSneerLeft,noseSneerRight
1260,42.15,1,0.0,0.2574,0.302,0.0004,0.0241,0.0064,0.0,0.0,0.0,0.0398,0.0186,0.0114,0.0142,0.1791,0.0124,0.0368,0.2707,0.4122,0.3957,0.6128,0.1006,0.0179,0.0105,0.0001,0.0031,0.003,0.0,0.0012,0.0241,0.0012,0.0007,0.0012,0.0012,0.0012,0.0002,0.0003,0.117,0.0974,0.0068,0.0005,0.0059,0.001,0.0199,0.0127,0.0224,0.0264,0.0035,0.0899,0.0001,0.0,0.0,0.0
1265,42.32,1,0.0,0.1446,0.1511,0.0007,0.0389,0.0139,0.0,0.0,0.0,0.0108,0.0169,0.005,0.0064,0.1656,0.0185,0.0292,0.1809,0.5763,0.5916,0.2846,0.0936,0.0422,0.0128,0.0001,0.0016,0.002,0.0,0.0009,0.0126,0.003,0.0001,0.0001,0.0025,0.0023,0.0002,0.0003,0.0981,0.1294,0.0181,0.0007,0.0024,0.0007,0.0087,0.0197,0.0681,0.0923,0.005,0.0174,0.0,0.0,0.0,0.0
1270,42.49,1,0.0,0.0706,0.1055,0.003,0.0808,0.0175,0.0,0.0,0.0,0.0121,0.036,0.0061,0.0067,0.0032,0.4009,0.3501,0.0101,0.5747,0.5762,0.2549,0.1608,0.0444,0.0063,0.0001,0.0008,0.002,0.0,0.0013,0.0297,0.0017,0.0009,0.0013,0.0016,0.0032,0.0001,0.0002,0.1369,0.0458,0.0138,0.0003,0.0042,0.0008,0.028,0.0254,0.1448,0.0858,0.0176,0.0355,0.0001,0.0001,0.0,0.0
1275,42.65,1,0.0,0.0435,0.043,0.0031,0.1073,0.0681,0.0,0.0,0.0,0.0241,0.0125,0.0188,0.0186,0.0007,0.753,0.7096,0.0018,0.3564,0.3311,0.2876,0.1167,0.0286,0.0241,0.0002,0.0007,0.0026,0.0,0.0015,0.0125,0.0019,0.0006,0.0007,0.0028,0.0147,0.0003,0.0004,0.0526,0.0356,0.0309,0.0001,0.0041,0.0006,0.0079,0.0207,0.2594,0.1783,0.0437,0.0355,0.0001,0.0002,0.0,0.0
1280,42.82,1,0.0,0.0543,0.0334,0.0061,0.1001,0.0953,0.0003,0.0,0.0,0.0202,0.0083,0.0384,0.0415,0.0002,0.9042,0.8884,0.0004,0.1801,0.1783,0.2116,0.0797,0.0347,0.047,0.0007,0.0097,0.1801,0.0001,0.011,0.0051,0.0038,0.0003,0.0002,0.0115,0.0321,0.0209,0.017,0.0325,0.0368,0.0074,0.0,0.0058,0.0058,0.0009,0.0324,0.3842,0.2379,0.1249,0.0189,0.0044,0.0047,0.0,0.0
1285,42.99,1,0.0,0.0208,0.02,0.037,0.1433,0.1137,0.0002,0.0,0.0,0.0137,0.0117,0.0883,0.105,0.0003,0.9019,0.8892,0.0003,0.079,0.0687,0.1344,0.0897,0.0435,0.0438,0.0005,0.0017,0.1566,0.0005,0.0081,0.0021,0.0071,0.0002,0.0001,0.0204,0.0033,0.0203,0.0117,0.0278,0.0397,0.0155,0.0002,0.0042,0.0042,0.0008,0.0399,0.3409,0.2783,0.1153,0.015,0.0055,0.009,0.0,0.0
1290,43.16,1,0.0,0.0062,0.0049,0.0959,0.3198,0.193,0.0002,0.0,0.0,0.0127,0.0172,0.4047,0.401,0.0003,0.9143,0.9079,0.0002,0.0118,0.0098,0.0298,0.077,0.0471,0.0371,0.0007,0.0014,0.0839,0.0003,0.0046,0.0083,0.0028,0.0033,0.0036,0.0213,0.0022,0.0199,0.0252,0.066,0.064,0.0121,0.0002,0.0134,0.0024,0.0054,0.1028,0.1803,0.1838,0.0311,0.0788,0.0972,0.1277,0.0,0.0
1295,43.32,1,0.0,0.0026,0.0035,0.1643,0.4739,0.1923,0.0001,0.0,0.0,0.0148,0.0242,0.54,0.522,0.0003,0.918,0.9093,0.0002,0.0082,0.0054,0.0239,0.036,0.0639,0.0267,0.0007,0.0062,0.0321,0.0001,0.001,0.0014,0.0023,0.0223,0.0234,0.0259,0.0024,0.0249,0.0208,0.0181,0.0468,0.0162,0.0001,0.007,0.0011,0.0073,0.1243,0.0109,0.0141,0.0141,0.0291,0.074,0.1163,0.0,0.0
1300,43.49,1,0.0,0.0046,0.005,0.1126,0.4067,0.2002,0.0,0.0,0.0,0.0155,0.0339,0.5968,0.5835,0.0006,0.8607,0.8451,0.0006,0.0072,0.0046,0.0179,0.0281,0.0687,0.0217,0.0005,0.0026,0.0087,0.0,0.0004,0.0005,0.0018,0.0186,0.0213,0.03,0.0025,0.0116,0.0069,0.0079,0.0504,0.0299,0.0002,0.0024,0.0006,0.0097,0.1755,0.0106,0.0207,0.0096,0.0396,0.1418,0.2434,0.0,0.0
1305,43.66,1,0.0,0.0025,0.0037,0.1382,0.4605,0.1722,0.0001,0.0,0.0,0.0249,0.059,0.6162,0.5928,0.0025,0.5506,0.5134,0.0053,0.0082,0.0046,0.0271,0.0357,0.0557,0.0137,0.001,0.0019,0.0124,0.0,0.0006,0.0007,0.0024,0.0347,0.0401,0.0204,0.0005,0.0323,0.0204,0.011,0.0498,0.0147,0.0005,0.0041,0.0008,0.0063,0.0817,0.0288,0.0488,0.0257,0.0567,0.3038,0.4494,0.0,0.0
1310,43.82,1,0.0,0.0033,0.0054,0.1153,0.3702,0.1179,0.0003,0.0,0.0,0.031,0.0612,0.624,0.6019,0.0029,0.5528,0.5235,0.004,0.0071,0.0042,0.0373,0.053,0.0413,0.0121,0.0017,0.0093,0.1657,0.0001,0.0038,0.0013,0.0077,0.0035,0.0035,0.0437,0.0002,0.1178,0.1102,0.0157,0.075,0.0079,0.0012,0.0068,0.0033,0.0018,0.0347,0.1178,0.1987,0.0178,0.037,0.2924,0.4634,0.0,0.0
1315,43.99,1,0.0,0.0085,0.014,0.059,0.2854,0.0865,0.0,0.0,0.0,0.0586,0.0838,0.633,0.624,0.0031,0.4906,0.4665,0.0068,0.006,0.0045,0.0531,0.0804,0.0172,0.0102,0.0002,0.0008,0.0012,0.0,0.0005,0.0052,0.0025,0.0001,0.0001,0.0113,0.003,0.0003,0.0003,0.0311,0.0371,0.0923,0.0007,0.0009,0.0006,0.0062,0.0284,0.0719,0.0783,0.0017,0.0086,0.0063,0.0049,0.0,0.0
1320,44.16,1,0.0,0.0097,0.0105,0.0459,0.2544,0.0875,0.0001,0.0,0.0,0.0442,0.0376,0.6065,0.6164,0.0037,0.4371,0.3883,0.008,0.0053,0.0038,0.0547,0.0578,0.0206,0.0178,0.0007,0.0019,0.0234,0.0001,0.0008,0.0028,0.0037,0.0123,0.0181,0.0162,0.0003,0.0254,0.0256,0.0462,0.0908,0.0078,0.0011,0.008,0.0009,0.0119,0.1965,0.0362,0.0535,0.0075,0.0446,0.1908,0.2021,0.0,0.0
1325,44.33,1,0.0,0.0121,0.0205,0.0557,0.2025,0.075,0.0,0.0,0.0,0.0811,0.0544,0.5628,0.5565,0.0021,0.5985,0.5958,0.0031,0.0072,0.007,0.0644,0.1186,0.0109,0.015,0.0001,0.0002,0.0005,0.0001,0.0002,0.0585,0.0035,0.0,0.0,0.0108,0.0031,0.0001,0.0002,0.0826,0.0334,0.2045,0.0023,0.0008,0.0009,0.0121,0.0326,0.1959,0.1629,0.0003,0.0105,0.0089,0.0051,0.0,0.0
1330,44.49,1,0.0,0.0103,0.0135,0.0586,0.209,0.0887,0.0001,0.0,0.0,0.0551,0.0494,0.4682,0.4547,0.0007,0.8407,0.8311,0.0005,0.0103,0.0091,0.0707,0.1306,0.0164,0.0146,0.0008,0.0005,0.0111,0.0002,0.0012,0.0167,0.0043,0.0004,0.0005,0.0273,0.0007,0.0109,0.0181,0.0568,0.0392,0.0699,0.0014,0.0078,0.0018,0.0079,0.0533,0.5087,0.4642,0.0043,0.0286,0.2875,0.2487,0.0,0.0
1335,44.66,1,0.0,0.0115,0.0181,0.0487,0.2231,0.0814,0.0001,0.0,0.0,0.0546,0.0659,0.4531,0.4143,0.0004,0.8739,0.8667,0.0006,0.0139,0.0108,0.0862,0.142,0.021,0.0115,0.0007,0.0002,0.0066,0.0004,0.0009,0.0493,0.0191,0.0,0.0,0.1655,0.0011,0.0078,0.0088,0.021,0.0336,0.2534,0.0033,0.002,0.0031,0.0014,0.022,0.1145,0.1727,0.0002,0.0049,0.1755,0.181,0.0,0.0
1340,44.83,1,0.0,0.0094,0.0189,0.0537,0.2534,0.0803,0.0,0.0,0.0,0.0489,0.073,0.5208,0.4839,0.0004,0.8663,0.8623,0.0007,0.0115,0.0082,0.0826,0.1483,0.0252,0.0102,0.0005,0.0003,0.0058,0.0003,0.0009,0.0912,0.0544,0.0,0.0,0.2136,0.0007,0.0033,0.0037,0.0234,0.0308,0.2605,0.01,0.0012,0.0041,0.0008,0.0148,0.0201,0.0341,0.0001,0.001,0.0427,0.0439,0.0,0.0
1345,45.0,1,0.0,0.0118,0.014,0.039,0.2577,0.0843,0.0,0.0,0.0,0.0411,0.0506,0.5048,0.4763,0.0006,0.7989,0.7677,0.0015,0.0099,0.0078,0.0588,0.1239,0.022,0.013,0.0003,0.0005,0.0038,0.0001,0.0007,0.0285,0.021,0.0,0.0,0.0434,0.0022,0.0014,0.0018,0.0388,0.0486,0.0875,0.0015,0.002,0.0011,0.0059,0.0625,0.0183,0.0308,0.0003,0.0017,0.0466,0.0708,0.0,0.0
1350,45.16,1,0.0,0.0121,0.0144,0.0246,0.2248,0.0787,0.0003,0.0,0.0,0.033,0.052,0.4802,0.4736,0.001,0.7498,0.7193,0.0016,0.0113,0.0088,0.061,0.1138,0.0276,0.0161,0.0016,0.0047,0.1121,0.0002,0.0043,0.0073,0.0107,0.0003,0.0002,0.0821,0.0009,0.0744,0.0877,0.038,0.0494,0.0456,0.0006,0.0074,0.0034,0.0018,0.0376,0.4153,0.408,0.0081,0.0083,0.1975,0.3057,0.0,0.0
1355,45.33,1,0.0,0.0113,0.0123,0.0303,0.2395,0.0924,0.0004,0.0,0.0,0.0241,0.0338,0.4509,0.4435,0.0006,0.8227,0.7995,0.0009,0.0129,0.0099,0.052,0.0788,0.0388,0.0227,0.0016,0.0022,0.173,0.0006,0.0057,0.0072,0.0073,0.0005,0.0005,0.0777,0.0006,0.08,0.1075,0.0409,0.045,0.0479,0.0009,0.0075,0.0028,0.0024,0.0379,0.4212,0.4051,0.0112,0.0143,0.2787,0.3726,0.0,0.0
1360,45.5,1,0.0,0.0148,0.0173,0.0277,0.2177,0.0794,0.0003,0.0,0.0,0.0169,0.0299,0.4298,0.423,0.0005,0.8499,0.8248,0.0008,0.0126,0.0107,0.0352,0.0921,0.0472,0.0235,0.0013,0.0013,0.1152,0.0005,0.005,0.0075,0.0047,0.0008,0.0008,0.0517,0.0008,0.0491,0.0707,0.0519,0.0453,0.0412,0.0006,0.0092,0.0026,0.0038,0.055,0.4077,0.3592,0.0149,0.0256,0.3407,0.3769,0.0,0.0
1365,45.66,1,0.0,0.0135,0.0203,0.0369,0.2173,0.0814,0.0001,0.0,0.0,0.0195,0.0371,0.4319,0.4063,0.0004,0.8643,0.834,0.0008,0.0132,0.0103,0.053,0.1017,0.0397,0.0166,0.0004,0.0003,0.0056,0.0002,0.0011,0.0145,0.0028,0.0002,0.0003,0.0186,0.0024,0.0014,0.0017,0.0719,0.0413,0.0561,0.0007,0.0031,0.001,0.0061,0.0634,0.335,0.28,0.0062,0.0261,0.0275,0.0272,0.0,0.0
1370,45.83,1,0.0,0.0141,0.0171,0.0308,0.2445,0.098,0.0,0.0,0.0,0.0193,0.0312,0.4611,0.4376,0.0006,0.7772,0.7512,0.0017,0.0115,0.0083,0.0632,0.0792,0.0363,0.0178,0.0001,0.0001,0.0011,0.0001,0.0003,0.0134,0.0099,0.0,0.0001,0.0026,0.0007,0.0002,0.0002,0.1593,0.1188,0.0276,0.0063,0.002,0.0009,0.0147,0.0278,0.1507,0.1604,0.0021,0.0066,0.0019,0.0022,0.0,0.0
1375,46.0,1,0.0,0.0211,0.0223,0.0296,0.1832,0.0842,0.0,0.0,0.0,0.0219,0.0306,0.4455,0.413,0.0007,0.7583,0.7337,0.0017,0.0122,0.0092,0.0559,0.072,0.0307,0.0183,0.0,0.0003,0.0006,0.0,0.0002,0.0081,0.0044,0.0003,0.0004,0.0009,0.001,0.0001,0.0,0.1248,0.1035,0.0177,0.0029,0.0019,0.0004,0.0732,0.0366,0.0286,0.0378,0.0034,0.0188,0.0008,0.0009,0.0,0.0
1380,46.17,1,0.0,0.0192,0.0332,0.0214,0.2079,0.0553,0.0,0.0,0.0,0.0477,0.0643,0.4576,0.4271,0.0008,0.7446,0.7195,0.002,0.0121,0.0089,0.0962,0.1247,0.0159,0.0098,0.0001,0.0002,0.0006,0.0,0.0002,0.011,0.0069,0.0001,0.0002,0.0011,0.0008,0.0001,0.0001,0.1474,0.1212,0.0208,0.0034,0.0021,0.0005,0.0313,0.0119,0.0162,0.0215,0.0019,0.0152,0.0003,0.0002,0.0,0.0
1385,46.33,1,0.0,0.0069,0.0093,0.0495,0.3115,0.1063,0.0001,0.0,0.0,0.0246,0.0193,0.4109,0.3908,0.0006,0.775,0.7371,0.0015,0.0127,0.0107,0.0414,0.045,0.0317,0.0287,0.0005,0.001,0.061,0.0005,0.0022,0.0064,0.0025,0.0007,0.0016,0.0506,0.001,0.0131,0.0177,0.0278,0.0417,0.0287,0.0007,0.0076,0.0031,0.0034,0.1035,0.0041,0.0065,0.0008,0.0273,0.0279,0.0251,0.0,0.0
1390,46.5,1,0.0,0.0136,0.0125,0.0547,0.1914,0.0986,0.0002,0.0,0.0,0.0254,0.0313,0.464,0.4271,0.0004,0.8728,0.8502,0.0006,0.0129,0.008,0.086,0.0585,0.0339,0.0192,0.001,0.0007,0.0581,0.0005,0.0027,0.0104,0.0064,0.0001,0.0001,0.0709,0.0015,0.0243,0.0287,0.0555,0.043,0.0335,0.0007,0.0031,0.0035,0.0011,0.0475,0.1422,0.1287,0.0063,0.0075,0.1251,0.1698,0.0,0.0
1395,46.67,1,0.0,0.0265,0.0215,0.02,0.1278,0.0744,0.0003,0.0,0.0,0.0305,0.025,0.444,0.4205,0.0005,0.8616,0.8461,0.0006,0.0132,0.0104,0.0982,0.1063,0.0237,0.0265,0.0009,0.0017,0.2441,0.0014,0.0096,0.0512,0.0117,0.0,0.0,0.0885,0.0008,0.0264,0.0381,0.0884,0.0329,0.0345,0.0013,0.0035,0.0128,0.0007,0.0241,0.3775,0.258,0.0023,0.0027,0.081,0.0762,0.0,0.0
1400,46.84,1,0.0,0.0202,0.024,0.0242,0.1929,0.0803,0.0,0.0,0.0,0.0263,0.0685,0.4791,0.4399,0.0004,0.8886,0.8777,0.0004,0.0117,0.0067,0.0866,0.0757,0.0289,0.0081,0.0003,0.0003,0.0035,0.0001,0.0008,0.0213,0.004,0.0001,0.0001,0.0098,0.002,0.0005,0.0007,0.0902,0.0471,0.0253,0.0011,0.0025,0.0019,0.0057,0.0405,0.0716,0.0655,0.0021,0.0184,0.0152,0.01,0.0,0.0
1405,47.0,1,0.0,0.0115,0.014,0.0506,0.2967,0.111,0.0,0.0,0.0,0.036,0.0366,0.4529,0.4211,0.0004,0.8911,0.8907,0.0004,0.0127,0.0089,0.0731,0.0607,0.0268,0.0159,0.0001,0.0002,0.0008,0.0001,0.0005,0.0089,0.0079,0.0,0.0,0.005,0.0038,0.0001,0.0,0.0321,0.0616,0.1511,0.0016,0.0011,0.0006,0.0127,0.0099,0.0079,0.0159,0.0006,0.0086,0.0004,0.0005,0.0,0.0
1410,47.17,1,0.0,0.0175,0.018,0.0397,0.1758,0.0747,0.0,0.0,0.0,0.0304,0.0344,0.4599,0.4234,0.0004,0.8666,0.8521,0.0006,0.0125,0.0078,0.1053,0.0989,0.03,0.0144,0.0004,0.0033,0.0867,0.0002,0.004,0.0016,0.0084,0.0001,0.0001,0.0728,0.0013,0.0163,0.0091,0.0059,0.0465,0.0913,0.0009,0.0047,0.0052,0.0011,0.0286,0.0009,0.0023,0.0004,0.0049,0.0054,0.0117,0.0,0.0
1415,47.34,1,0.0,0.0084,0.0102,0.0369,0.3625,0.1201,0.0,0.0,0.0,0.0443,0.0523,0.5222,0.5019,0.0004,0.8517,0.847,0.0009,0.0091,0.0062,0.0746,0.0842,0.0242,0.0113,0.0001,0.0003,0.0036,0.0003,0.0009,0.0064,0.0052,0.0,0.0001,0.0188,0.0026,0.0003,0.0002,0.0107,0.0425,0.2497,0.0021,0.0057,0.0026,0.0231,0.0499,0.0005,0.0012,0.0001,0.0047,0.0019,0.0026,0.0,0.0
1420,47.5,1,0.0,0.0155,0.0108,0.0309,0.2151,0.1288,0.0001,0.0,0.0,0.0153,0.0265,0.5629,0.554,0.0007,0.7814,0.7445,0.0014,0.0077,0.0043,0.0442,0.0495,0.0562,0.0199,0.0004,0.001,0.0376,0.0005,0.001,0.0009,0.0033,0.0032,0.0034,0.1146,0.0008,0.0179,0.0106,0.0109,0.0326,0.0511,0.0009,0.0033,0.0014,0.0046,0.2032,0.0087,0.0148,0.0056,0.0086,0.0802,0.1565,0.0,0.0
1425,47.67,1,0.0,0.0157,0.0185,0.0191,0.2376,0.0828,0.0,0.0,0.0,0.028,0.0307,0.4888,0.4677,0.0005,0.8108,0.7836,0.0014,0.0103,0.0068,0.0711,0.0784,0.0371,0.0159,0.0003,0.0004,0.0132,0.0006,0.0008,0.0069,0.0082,0.0,0.0001,0.1634,0.0016,0.0062,0.0046,0.0156,0.0349,0.1328,0.0016,0.0037,0.0036,0.0032,0.0624,0.0027,0.0041,0.0003,0.0014,0.0237,0.0255,0.0,0.0
1430,47.84,1,0.0,0.0111,0.0113,0.0203,0.2354,0.0692,0.0001,0.0,0.0,0.1618,0.2038,0.5438,0.5109,0.0011,0.6667,0.6083,0.0042,0.0112,0.0061,0.2763,0.1628,0.0063,0.0026,0.0004,0.0025,0.0609,0.0002,0.0045,0.0017,0.0166,0.0,0.0001,0.068,0.0018,0.014,0.0059,0.008,0.0947,0.0511,0.0006,0.0044,0.0048,0.0016,0.0374,0.0023,0.007,0.0004,0.0022,0.0079,0.0214,0.0,0.0
1435,48.01,1,0.0,0.001,0.0008,0.1642,0.5062,0.3973,0.0,0.0,0.0,0.7981,0.6766,0.9258,0.9242,0.0407,0.1623,0.1508,0.0261,0.001,0.0006,0.377,0.2057,0.0004,0.0002,0.0001,0.0002,0.0014,0.0003,0.0008,0.0106,0.0153,0.0001,0.0001,0.0038,0.0008,0.0003,0.0002,0.0512,0.1054,0.065,0.0061,0.0022,0.001,0.0153,0.0144,0.1221,0.2147,0.0021,0.026,0.0011,0.0014,0.0,0.0
1440,48.17,1,0.0,0.0007,0.0009,0.1612,0.6406,0.4272,0.0,0.0,0.0,0.8182,0.724,0.9425,0.9373,0.0454,0.1288,0.1235,0.0397,0.0008,0.0005,0.2542,0.2107,0.0004,0.0002,0.0001,0.0002,0.0006,0.0002,0.0002,0.0197,0.0167,0.0,0.0,0.0044,0.0006,0.0003,0.0002,0.0551,0.0599,0.124,0.0157,0.0018,0.001,0.0359,0.0409,0.4276,0.4976,0.0013,0.0066,0.0139,0.014,0.0,0.0
1445,48.34,1,0.0,0.0005,0.001,0.1459,0.6824,0.359,0.0001,0.0,0.0,0.8158,0.8084,0.9457,0.9408,0.0522,0.1525,0.1304,0.0263,0.0008,0.0005,0.3742,0.3902,0.0004,0.0002,0.0012,0.0018,0.0271,0.0003,0.0015,0.0032,0.011,0.0006,0.0005,0.0572,0.0006,0.0629,0.0614,0.0194,0.0534,0.0434,0.0024,0.0027,0.0017,0.0019,0.0413,0.0712,0.1021,0.0096,0.0232,0.2486,0.2949,0.0,0.0
1450,48.51,1,0.0,0.0024,0.0035,0.0781,0.4211,0.1718,0.0001,0.0,0.0,0.664,0.4647,0.779,0.7907,0.2137,0.0168,0.0316,0.2197,0.0029,0.0027,0.2955,0.2702,0.0007,0.0008,0.0008,0.0006,0.0257,0.0003,0.0012,0.0023,0.0052,0.0006,0.0006,0.0381,0.0007,0.0425,0.0356,0.0239,0.0601,0.0237,0.001,0.0025,0.0021,0.0017,0.0523,0.101,0.1634,0.0109,0.0406,0.1817,0.3189,0.0,0.0
1455,48.68,1,0.0,0.005,0.0088,0.0434,0.3286,0.1272,0.0,0.0,0.0,0.1962,0.1165,0.4464,0.4237,0.2824,0.0095,0.023,0.2707,0.0143,0.0118,0.2018,0.1367,0.0045,0.0064,0.0001,0.0001,0.0022,0.0001,0.0009,0.0066,0.0076,0.0,0.0,0.01,0.0014,0.0007,0.0004,0.0388,0.068,0.11,0.0024,0.001,0.0008,0.0023,0.014,0.0994,0.1608,0.0015,0.0074,0.0022,0.0039,0.0,0.0
1460,48.84,1,0.0,0.0055,0.0075,0.0441,0.268,0.1231,0.0001,0.0,0.0,0.163,0.0625,0.3729,0.351,0.5392,0.0034,0.0053,0.4792,0.0156,0.0141,0.2182,0.1129,0.0043,0.0104,0.0004,0.001,0.0531,0.0002,0.0049,0.0064,0.0072,0.0,0.0001,0.0451,0.0009,0.0113,0.0107,0.0436,0.068,0.0234,0.0009,0.0029,0.003,0.0007,0.0203,0.0271,0.0418,0.0022,0.0056,0.0105,0.0144,0.0,0.0
1465,49.01,1,0.0,0.0079,0.0073,0.0273,0.2605,0.1326,0.0,0.0,0.0,0.093,0.0386,0.3514,0.3225,0.772,0.0009,0.0022,0.7244,0.0185,0.0142,0.2091,0.0656,0.0097,0.0124,0.0001,0.0015,0.0155,0.0001,0.0019,0.0269,0.002,0.0,0.0,0.0703,0.0066,0.0016,0.0024,0.0225,0.0211,0.1338,0.0003,0.0046,0.0048,0.0031,0.0298,0.0013,0.0015,0.0001,0.0021,0.004,0.0025,0.0,0.0
1470,49.18,1,0.0,0.0048,0.0065,0.0468,0.2586,0.0824,0.0001,0.0,0.0,0.0942,0.0155,0.4748,0.4458,0.2559,0.0128,0.0199,0.2164,0.0144,0.0089,0.2049,0.0322,0.0114,0.0235,0.0002,0.0024,0.2422,0.0009,0.0089,0.0291,0.0054,0.0,0.0,0.0933,0.0013,0.0135,0.0164,0.0192,0.0294,0.0276,0.0011,0.0055,0.0291,0.0005,0.0094,0.0013,0.0019,0.0001,0.0017,0.0054,0.0034,0.0,0.0
1475,49.34,1,0.0,0.0081,0.0134,0.0228,0.2071,0.066,0.0,0.0,0.0,0.099,0.0295,0.4696,0.4434,0.0883,0.0499,0.06,0.086,0.014,0.011,0.2125,0.0674,0.0104,0.0155,0.0001,0.0016,0.034,0.0004,0.0177,0.0316,0.0009,0.0,0.0,0.0204,0.0238,0.0005,0.0007,0.019,0.013,0.373,0.0002,0.0106,0.0212,0.0018,0.0027,0.0001,0.0001,0.0,0.0007,0.0001,0.0,0.0,0.0
1480,49.51,1,0.0,0.0123,0.0136,0.019,0.173,0.062,0.0,0.0,0.0,0.1046,0.0722,0.3599,0.3406,0.0223,0.1474,0.1481,0.0299,0.0191,0.0161,0.2178,0.1372,0.0079,0.0068,0.0003,0.001,0.0248,0.0001,0.0065,0.0336,0.0125,0.0,0.0,0.0479,0.0022,0.0029,0.0032,0.0435,0.0621,0.0732,0.0012,0.0037,0.0078,0.0006,0.005,0.0033,0.0055,0.0001,0.0015,0.0012,0.0012,0.0,0.0
1485,49.68,1,0.0,0.0218,0.0201,0.0168,0.1366,0.0474,0.0,0.0,0.0,0.056,0.0236,0.1558,0.1394,0.0699,0.0682,0.0685,0.065,0.0601,0.0636,0.2023,0.1348,0.0123,0.0213,0.0001,0.0001,0.0017,0.0001,0.0009,0.0084,0.0026,0.0,0.0001,0.0168,0.0011,0.0003,0.0002,0.0198,0.0247,0.1122,0.0025,0.0004,0.0004,0.0041,0.0352,0.0107,0.023,0.0014,0.024,0.0042,0.005,0.0,0.0
1490,49.85,1,0.0,0.0246,0.0214,0.0171,0.1419,0.0583,0.0,0.0,0.0,0.0618,0.0356,0.2504,0.2405,0.0242,0.129,0.1313,0.0339,0.0264,0.0288,0.1752,0.1933,0.0092,0.0149,0.0,0.0003,0.0028,0.0001,0.0022,0.0051,0.0029,0.0,0.0,0.0051,0.0037,0.0001,0.0001,0.0264,0.0317,0.173,0.001,0.0019,0.0015,0.0106,0.0083,0.0009,0.0013,0.0005,0.0018,0.0002,0.0002,0.0,0.0
1495,50.01,1,0.0,0.0322,0.031,0.007,0.1362,0.0642,0.0,0.0,0.0,0.0477,0.0174,0.208,0.2013,0.0197,0.1476,0.1491,0.0331,0.0347,0.0324,0.2179,0.0684,0.0137,0.0237,0.0,0.0005,0.0008,0.0,0.0005,0.0051,0.0016,0.0005,0.0009,0.001,0.0058,0.0,0.0,0.0689,0.0736,0.0374,0.0003,0.0032,0.0004,0.0652,0.0124,0.0025,0.0029,0.0017,0.0187,0.0002,0.0001,0.0,0.0
1500,50.18,1,0.0,0.0492,0.0671,0.0053,0.0824,0.0395,0.0,0.0,0.0,0.0344,0.0167,0.1992,0.195,0.0132,0.2098,0.2076,0.0168,0.0342,0.0302,0.1835,0.0708,0.0194,0.022,0.0001,0.0008,0.0023,0.0,0.0012,0.0022,0.0041,0.0001,0.0001,0.0066,0.0069,0.0003,0.0002,0.0169,0.0573,0.0962,0.0003,0.0013,0.0009,0.0044,0.01,0.0017,0.0027,0.0009,0.0039,0.0004,0.0003,0.0,0.0
1505,50.35,1,0.0,0.0332,0.0271,0.0115,0.1114,0.0556,0.0,0.0,0.0,0.0348,0.0163,0.2435,0.2188,0.0195,0.1396,0.1363,0.0298,0.0311,0.0249,0.1744,0.0399,0.0205,0.0198,0.0002,0.0016,0.0133,0.0,0.0013,0.0037,0.0023,0.0002,0.0004,0.0208,0.0036,0.0029,0.0021,0.016,0.0357,0.0266,0.0002,0.0022,0.0019,0.0033,0.0575,0.0027,0.005,0.0009,0.0093,0.009,0.0169,0.0,0.0
1510,50.52,1,0.0,0.0754,0.0525,0.0101,0.0671,0.0425,0.0,0.0,0.0,0.0351,0.0219,0.258,0.249,0.0098,0.2211,0.2233,0.0227,0.029,0.0233,0.1244,0.0521,0.0231,0.0203,0.0001,0.0002,0.0013,0.0001,0.0005,0.0038,0.0008,0.0002,0.0004,0.0098,0.0043,0.0002,0.0002,0.0169,0.0134,0.1737,0.0005,0.0009,0.0003,0.0103,0.0494,0.003,0.0042,0.0014,0.0107,0.0027,0.0032,0.0,0.0
1515,50.68,1,0.0,0.06,0.058,0.0078,0.0851,0.0429,0.0,0.0,0.0,0.0373,0.0266,0.2542,0.242,0.0091,0.2343,0.2305,0.0208,0.0287,0.0232,0.1391,0.0597,0.0208,0.017,0.0001,0.0001,0.0012,0.0001,0.0006,0.0043,0.0007,0.0002,0.0004,0.0044,0.0032,0.0001,0.0001,0.034,0.0204,0.1127,0.0008,0.0014,0.0004,0.0154,0.0339,0.0024,0.0032,0.0012,0.0109,0.0009,0.001,0.0,0.0
